Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S172057555,Long-billed Dowitcher,Limnodromus scolopaceus,6061,2,US-CA,San Mateo,L247966,Coyote Point County Park,37.5887536,-122.3221739,2024-05-04,05:34 PM,eBird - Stationary Count,30,1,,,1
S156126263,Long-billed Dowitcher,Limnodromus scolopaceus,6061,1,US-CA,Santa Clara,L730351,Charleston Slough/Coast Casey Forebay,37.4359191,-122.098918,2023-12-10,02:58 PM,eBird - Traveling Count,96,1,1.593,,2
S168673041,Wilson's Snipe,Gallinago delicata,6104,1,US-CA,Contra Costa,L1798091,Los Vaqueros Reservoir--Walnut Trail and Staging Area,37.8647934,-121.699764,2024-04-14,11:43 AM,eBird - Traveling Count,54,1,.623,,2
S281769716,Magellanic Snipe,Gallinago magellanica,6116,2,CL-AI,Coyhaique,L2992361,Estancia Baño Nuevo,-45.2640739,-71.5288281,2025-10-23,04:42 PM,eBird - Casual Observation,,0,,,2
S279853987,Wilson's Phalarope,Phalaropus tricolor,6119,X,BO-P,,L2763701,Laguna Colorada,-22.1963885,-67.7774123,2025-10-04,02:01 PM,eBird - Stationary Count,45,1,,,2
S272214703,Wilson's Phalarope,Phalaropus tricolor,6119,8,PE-LIM,,L5827112,Refugio de Vida Silvestre Los Pantanos de Villa--Laguna Sur,-12.2186683,-76.984401,2025-08-18,11:20 AM,eBird - Traveling Count,40,1,.97,,2
S223294886,Common Sandpiper,Actitis hypoleucos,6125,1,ID-IJ,Papua Barat,L15991368,Kri,-.5603733,130.6766383,2025-04-04,12:00 PM,eBird - Stationary Count,180,1,,,2
S226880042,Common Sandpiper,Actitis hypoleucos,6125,1,ID-IJ,Papua Barat,L35497372,Marwes Homestay,-.7996889,130.5773285,2025-04-15,06:03 AM,eBird - Traveling Count,270,1,8.047,,2
S222391022,Common Sandpiper,Actitis hypoleucos,6125,1,ID-SL,Sulawesi Utara,L4947751,"Gunung Mahawu (roadsides 1,000-1,300m)",1.3475949,124.8702407,2025-04-02,05:54 AM,eBird - Traveling Count,360,1,8.047,,3
S218192763,Common Sandpiper,Actitis hypoleucos,6125,3,MY-13,,L1248549,Bako NP,1.7160768,110.4447842,2025-03-08,04:21 PM,eBird - Traveling Count,120,1,3.219,,2
S218192903,Common Sandpiper,Actitis hypoleucos,6125,1,MY-13,,L1248549,Bako NP,1.7160768,110.4447842,2025-03-09,05:15 PM,eBird - Traveling Count,60,1,1.931,,2
S205065890,Common Sandpiper,Actitis hypoleucos,6125,1,KH-10,,L38554502,"Krong Kracheh, Kratié Province, KH (12.448, 106.029)",12.4483156,106.0285964,2024-12-11,04:36 PM,eBird - Stationary Count,20,1,,,1
S219183041,Common Sandpiper,Actitis hypoleucos,6125,1,MY-12,,L1093106,Poring Hot Springs,6.0457079,116.700737,2025-03-14,05:11 PM,eBird - Traveling Count,90,1,2.414,,2
S241839089,Common Sandpiper,Actitis hypoleucos,6125,1,TW-TPE,,L2025478,台北華江IBA--華江雁鴨公園(華江橋至中興橋)(Huajiang IBA--Huajiang Wild Duck Nature Park (Huajiang to Zhongxing Bridge)),25.0385785,121.4910784,2025-05-08,03:13 PM,eBird - Traveling Count,90,1,3.219,,2
S263713368,Spotted Sandpiper,Actitis macularius,6126,3,CA-BC,Columbia-Shuswap,L3337724,Salmon Arm--Nature Bay Trail (To Christmas Island),50.7093682,-119.271183,2025-07-26,01:00 PM,eBird - Traveling Count,70,1,2.09,,2
S142142247,Spotted Sandpiper,Actitis macularius,6126,X,US-CA,Siskiyou,L25339568,Campbell Lake,41.5314649,-123.1067134,2023-06-20,,eBird - Casual Observation,,0,,,1
S272214703,Spotted Sandpiper,Actitis macularius,6126,4,PE-LIM,,L5827112,Refugio de Vida Silvestre Los Pantanos de Villa--Laguna Sur,-12.2186683,-76.984401,2025-08-18,11:20 AM,eBird - Traveling Count,40,1,.97,,2
S209229653,Green Sandpiper,Tringa ochropus,6128,1,TH-50,,L10229682,Chiang Dao--Nunienoi Wetland (restricted access),19.3667,98.9667,2025-01-12,02:40 PM,eBird - Traveling Count,90,1,2.414,,2
S209229339,Green Sandpiper,Tringa ochropus,6128,1,TH-50,,L10229682,Chiang Dao--Nunienoi Wetland (restricted access),19.3667,98.9667,2025-01-13,08:14 AM,eBird - Traveling Count,120,1,2.414,,2
S263713047,Solitary Sandpiper,Tringa solitaria,6129,1,CA-AB,Banff,L3331231,Jasper NP—Tonquin Valley,52.7500791,-118.1415868,2025-07-21,12:45 PM,eBird - Traveling Count,200,1,8.05,,2
S263713181,Solitary Sandpiper,Tringa solitaria,6129,1,CA-AB,Banff,L3331231,Jasper NP—Tonquin Valley,52.7500791,-118.1415868,2025-07-23,01:00 PM,eBird - Traveling Count,480,1,16.09,,2
S190728383,Solitary Sandpiper,Tringa solitaria,6129,1,US-CA,Mono,L768937,Bridgeport Reservoir--boat ramp (Ramp Rd.),38.3096809,-119.2182684,2024-08-08,05:24 PM,eBird - Traveling Count,9,1,.29,,2
S226880042,Gray-tailed Tattler,Tringa brevipes,6133,1,ID-IJ,Papua Barat,L35497372,Marwes Homestay,-.7996889,130.5773285,2025-04-15,06:03 AM,eBird - Traveling Count,270,1,8.047,,2
S263713490,Lesser Yellowlegs,Tringa flavipes,6145,1,CA-BC,Central Okanagan,L265165,Kelowna--Robert Lake,49.9356176,-119.4089035,2025-07-26,03:30 PM,eBird - Stationary Count,10,1,,,2
S193639941,Lesser Yellowlegs,Tringa flavipes,6145,2,US-SD,Turner,L36275508,284th Wetlands,43.2707298,-97.3943209,2024-09-01,07:41 PM,eBird - Traveling Count,60,1,1.609,,1
S158910391,Willet,Tringa semipalmata,6147,1,US-CA,Monterey,L833754,"Asilomar SB--rocky shore only [Jewell to Asilomar, west of Sunset]",36.6230674,-121.9410557,2024-01-14,09:15 AM,eBird - Traveling Count,180,1,3.219,,10
S159033499,Willet,Tringa semipalmata,6147,2,US-CA,Monterey,L802931,Elkhorn Slough--Estrada & North marsh and/or Kirby Park,36.8404781,-121.7424688,2024-01-15,10:00 AM,eBird - Traveling Count,20,1,.805,,2
S152785006,Willet,Tringa semipalmata,6147,50,US-CA,Sonoma,L578601,Doran Regional Park - entrance pond to jetty,38.3146057,-123.0438066,2023-10-21,01:17 PM,eBird - Traveling Count,60,1,63.477,,1
S162833559,Common Greenshank,Tringa nebularia,6152,1,KH-8,,L4059088,Boeng Veal Samnap,11.600686,105.0534163,2024-02-23,11:34 AM,eBird - Traveling Count,300,1,16.093,,3
S159033499,Greater Yellowlegs,Tringa melanoleuca,6154,1,US-CA,Monterey,L802931,Elkhorn Slough--Estrada & North marsh and/or Kirby Park,36.8404781,-121.7424688,2024-01-15,10:00 AM,eBird - Traveling Count,20,1,.805,,2
S157663568,Greater Yellowlegs,Tringa melanoleuca,6154,1,US-CA,San Joaquin,L468580,Staten Island,38.2020281,-121.5043546,2023-12-31,11:33 AM,eBird - Traveling Count,95,1,14.001,,2
S144391656,Greater Yellowlegs,Tringa melanoleuca,6154,X,US-CA,San Mateo,L25895175,Bair Island,37.5110468,-122.2174056,2023-07-13,,eBird - Casual Observation,,0,,,1
S193639941,Greater Yellowlegs,Tringa melanoleuca,6154,2,US-SD,Turner,L36275508,284th Wetlands,43.2707298,-97.3943209,2024-09-01,07:41 PM,eBird - Traveling Count,60,1,1.609,,1
S193639941,Lesser/Greater Yellowlegs,Tringa flavipes/melanoleuca,6155,4,US-SD,Turner,L36275508,284th Wetlands,43.2707298,-97.3943209,2024-09-01,07:41 PM,eBird - Traveling Count,60,1,1.609,,1
S283207485,Ruddy Turnstone,Arenaria interpres,6161,25,MX-ROO,Benito Juárez,L17012759,Playa Puerto Morelos,20.850868,-86.87314,2025-11-06,04:27 PM,eBird - Stationary Count,30,1,,,2
S226882592,Ruddy Turnstone,Arenaria interpres,6161,6,ID-IJ,Papua Barat,L28270656,"Piaynemo, Raja Ampat",-.5641989,130.2707934,2025-04-11,04:00 PM,eBird - Traveling Count,20,1,4.828,,2,,,Arborek
S158910391,Sanderling,Calidris alba,6189,30,US-CA,Monterey,L833754,"Asilomar SB--rocky shore only [Jewell to Asilomar, west of Sunset]",36.6230674,-121.9410557,2024-01-14,09:15 AM,eBird - Traveling Count,180,1,3.219,,10
S135033804,Sanderling,Calidris alba,6189,X,US-FL,Palm Beach,L23657238,Lost Tree,26.8476086,-80.0446701,2023-04-22,,eBird - Casual Observation,,0,,,1
S135033856,Sanderling,Calidris alba,6189,X,US-FL,Palm Beach,L23657238,Lost Tree,26.8476086,-80.0446701,2023-04-22,,eBird - Casual Observation,,0,,,1
S157663568,Dunlin,Calidris alpina,6192,30,US-CA,San Joaquin,L468580,Staten Island,38.2020281,-121.5043546,2023-12-31,11:33 AM,eBird - Traveling Count,95,1,14.001,,2
S279853987,Baird's Sandpiper,Calidris bairdii,6217,X,BO-P,,L2763701,Laguna Colorada,-22.1963885,-67.7774123,2025-10-04,02:01 PM,eBird - Stationary Count,45,1,,,2
S159033499,Least Sandpiper,Calidris minutilla,6226,50,US-CA,Monterey,L802931,Elkhorn Slough--Estrada & North marsh and/or Kirby Park,36.8404781,-121.7424688,2024-01-15,10:00 AM,eBird - Traveling Count,20,1,.805,,2
S156126263,Least Sandpiper,Calidris minutilla,6226,20,US-CA,Santa Clara,L730351,Charleston Slough/Coast Casey Forebay,37.4359191,-122.098918,2023-12-10,02:58 PM,eBird - Traveling Count,96,1,1.593,,2
S152785006,Least Sandpiper,Calidris minutilla,6226,30,US-CA,Sonoma,L578601,Doran Regional Park - entrance pond to jetty,38.3146057,-123.0438066,2023-10-21,01:17 PM,eBird - Traveling Count,60,1,63.477,,1
S193639941,Least Sandpiper,Calidris minutilla,6226,3,US-SD,Turner,L36275508,284th Wetlands,43.2707298,-97.3943209,2024-09-01,07:41 PM,eBird - Traveling Count,60,1,1.609,,1
S159033499,Western Sandpiper,Calidris mauri,6231,60,US-CA,Monterey,L802931,Elkhorn Slough--Estrada & North marsh and/or Kirby Park,36.8404781,-121.7424688,2024-01-15,10:00 AM,eBird - Traveling Count,20,1,.805,,2
S135032679,Semipalmated Sandpiper,Calidris pusilla,6232,X,GD-03,,L23835722,Grand Anse,12.0205402,-61.7640457,2023-04-26,,eBird - Casual Observation,,0,,,1
S159033499,peep sp.,Calidris sp. (peep sp.),6235,100,US-CA,Monterey,L802931,Elkhorn Slough--Estrada & North marsh and/or Kirby Park,36.8404781,-121.7424688,2024-01-15,10:00 AM,eBird - Traveling Count,20,1,.805,,2
S223294857,peep sp.,Calidris sp. (peep sp.),6235,1,ID-IJ,Papua Barat,L10054987,Corepen Homestay,-.4998877,130.6659901,2025-04-05,04:00 PM,eBird - Traveling Count,120,1,6.437,,2
S172057555,peep sp.,Calidris sp. (peep sp.),6235,40,US-CA,San Mateo,L247966,Coyote Point County Park,37.5887536,-122.3221739,2024-05-04,05:34 PM,eBird - Stationary Count,30,1,,,1,,Sandpipers
S156126263,peep sp.,Calidris sp. (peep sp.),6235,50,US-CA,Santa Clara,L730351,Charleston Slough/Coast Casey Forebay,37.4359191,-122.098918,2023-12-10,02:58 PM,eBird - Traveling Count,96,1,1.593,,2
S162833559,Oriental Pratincole,Glareola maldivarum,6353,16,KH-8,,L4059088,Boeng Veal Samnap,11.600686,105.0534163,2024-02-23,11:34 AM,eBird - Traveling Count,300,1,16.093,,3
S172057555,Bonaparte's Gull,Chroicocephalus philadelphia,6462,2,US-CA,San Mateo,L247966,Coyote Point County Park,37.5887536,-122.3221739,2024-05-04,05:34 PM,eBird - Stationary Count,30,1,,,1
S274788160,Andean Gull,Chroicocephalus serranus,6470,15,BO-L,,L28741771,Copacabana--Playa,-16.1661446,-69.0904748,2025-09-17,04:56 PM,eBird - Stationary Count,5,1,,,2
S272245868,Andean Gull,Chroicocephalus serranus,6470,4,PE-CUS,,L21383827,Humedal Lucre-Huacarpay--Laguna Waton,-13.6179968,-71.723442,2025-09-08,10:26 AM,eBird - Stationary Count,15,1,,,4
S274788611,Andean Gull,Chroicocephalus serranus,6470,50,BO-L,,L866286,Isla del Sol,-16.0207359,-69.1637421,2025-09-20,11:00 AM,eBird - Traveling Count,240,1,11.27,,2
S279853987,Andean Gull,Chroicocephalus serranus,6470,X,BO-P,,L2763701,Laguna Colorada,-22.1963885,-67.7774123,2025-10-04,02:01 PM,eBird - Stationary Count,45,1,,,2
S271741426,Andean Gull,Chroicocephalus serranus,6470,X,PE-ANC,,L34587303,Laguna Jahuacocha,-10.2367433,-76.9576636,2025-08-29,08:00 AM,eBird - Traveling Count,600,1,12.87,,2
S268113949,Andean Gull,Chroicocephalus serranus,6470,4,PE-LIM,,L1280581,Refugio de Vida Silvestre Los Pantanos de Villa--Laguna Génesis,-12.2110124,-76.987896,2025-08-18,10:40 AM,eBird - Traveling Count,50,1,.8,,3
S272214703,Andean Gull,Chroicocephalus serranus,6470,10,PE-LIM,,L5827112,Refugio de Vida Silvestre Los Pantanos de Villa--Laguna Sur,-12.2186683,-76.984401,2025-08-18,11:20 AM,eBird - Traveling Count,40,1,.97,,2
S279944040,Brown-hooded Gull,Chroicocephalus maculipennis,6471,3,CL-LL,Ancud,L571412,MN Islotes de Puñihuil,-41.9252706,-74.0392685,2025-10-17,03:29 PM,eBird - Traveling Count,50,1,.48,,2
S281769271,Brown-hooded Gull,Chroicocephalus maculipennis,6471,1,CL-AI,Coyhaique,L12894129,Río Coyhaique--Lagunas Humedal Coyhaique Alto,-45.4934362,-71.6302322,2025-10-23,02:57 PM,eBird - Traveling Count,30,1,16.09,,2
S279611731,Brown-hooded Gull,Chroicocephalus maculipennis,6471,15,CL-LL,Frutillar,L24797075,Frutillar Bajo,-41.1375266,-73.0268998,2025-10-15,12:00 PM,eBird - Traveling Count,15,1,.8,,2
S281769123,Brown-hooded Gull,Chroicocephalus maculipennis,6471,23,CL-LL,Quellón,L11075915,Candelaria,-43.0682351,-73.5499843,2025-10-20,03:56 PM,eBird - Traveling Count,20,1,1.61,,2
S281769073,Brown-hooded Gull,Chroicocephalus maculipennis,6471,6,CL-LL,Quellón,L774619,Oqueldad,-43.1010455,-73.5431671,2025-10-19,12:34 PM,eBird - Stationary Count,20,1,,,2
S268113949,Gray-hooded Gull,Chroicocephalus cirrocephalus,6480,8,PE-LIM,,L1280581,Refugio de Vida Silvestre Los Pantanos de Villa--Laguna Génesis,-12.2110124,-76.987896,2025-08-18,10:40 AM,eBird - Traveling Count,50,1,.8,,3
S272214703,Gray-hooded Gull,Chroicocephalus cirrocephalus,6480,30,PE-LIM,,L5827112,Refugio de Vida Silvestre Los Pantanos de Villa--Laguna Sur,-12.2186683,-76.984401,2025-08-18,11:20 AM,eBird - Traveling Count,40,1,.97,,2
S272214703,Gray Gull,Leucophaeus modestus,6488,30,PE-LIM,,L5827112,Refugio de Vida Silvestre Los Pantanos de Villa--Laguna Sur,-12.2186683,-76.984401,2025-08-18,11:20 AM,eBird - Traveling Count,40,1,.97,,2
S283140354,Laughing Gull,Leucophaeus atricilla,6490,12,MX-ROO,Benito Juárez,L17012759,Playa Puerto Morelos,20.850868,-86.87314,2025-11-05,12:24 PM,eBird - Traveling Count,129,1,.663,,2
S283207485,Laughing Gull,Leucophaeus atricilla,6490,40,MX-ROO,Benito Juárez,L17012759,Playa Puerto Morelos,20.850868,-86.87314,2025-11-06,04:27 PM,eBird - Stationary Count,30,1,,,2
S283581354,Laughing Gull,Leucophaeus atricilla,6490,19,MX-ROO,Benito Juárez,L18036114,The Fives Oceanfront - Puerto Morelos,20.857232,-86.872063,2025-11-08,05:07 PM,eBird - Traveling Count,120,1,2.41,,2,,,Also walking into town
S135031250,Laughing Gull,Leucophaeus atricilla,6490,X,GD-03,,L23835722,Grand Anse,12.0205402,-61.7640457,2023-04-26,,eBird - Casual Observation,,0,,,1
S134838241,Laughing Gull,Leucophaeus atricilla,6490,X,GD-03,,L23800257,"Grand Anse, Grenada",12.0262848,-61.7580416,2023-04-24,,eBird - Casual Observation,,0,,,1
S272214703,Franklin's Gull,Leucophaeus pipixcan,6494,10,PE-LIM,,L5827112,Refugio de Vida Silvestre Los Pantanos de Villa--Laguna Sur,-12.2186683,-76.984401,2025-08-18,11:20 AM,eBird - Traveling Count,40,1,.97,,2
S272214703,Belcher's Gull,Larus belcheri,6509,40,PE-LIM,,L5827112,Refugio de Vida Silvestre Los Pantanos de Villa--Laguna Sur,-12.2186683,-76.984401,2025-08-18,11:20 AM,eBird - Traveling Count,40,1,.97,,2
S151130157,Heermann's Gull,Larus heermanni,6512,20,US-CA,Marin,L391136,Pt. Reyes--Drakes Beach (DO NOT INCLUDE Horseshoe Pond or beach/estero beyond Horseshoe Pond),38.0271821,-122.9615507,2023-09-29,08:30 AM,eBird - Traveling Count,60,1,.2,,10
S152864598,Heermann's Gull,Larus heermanni,6512,15,US-CA,Sonoma,L895395,Gualala Point Regional Park,38.7588354,-123.5237503,2023-10-22,01:20 PM,eBird - Traveling Count,60,1,.805,,2
S263713368,Ring-billed Gull,Larus delawarensis,6521,3,CA-BC,Columbia-Shuswap,L3337724,Salmon Arm--Nature Bay Trail (To Christmas Island),50.7093682,-119.271183,2025-07-26,01:00 PM,eBird - Traveling Count,70,1,2.09,,2
S296081577,Ring-billed Gull,Larus delawarensis,6521,1,CA-BC,Metro Vancouver,L843052,Burnaby Lake--Piper Spit,49.2420768,-122.9354453,2026-01-24,01:24 PM,eBird - Traveling Count,100,1,4.51,,2
S139517182,Ring-billed Gull,Larus delawarensis,6521,X,CA-ON,Northumberland,L24717953,Couberg,44.0187759,-78.0802307,2023-05-27,,eBird - Casual Observation,,0,,,1
S152864598,Ring-billed Gull,Larus delawarensis,6521,10,US-CA,Sonoma,L895395,Gualala Point Regional Park,38.7588354,-123.5237503,2023-10-22,01:20 PM,eBird - Traveling Count,60,1,.805,,2
S151130157,Western Gull,Larus occidentalis,6528,50,US-CA,Marin,L391136,Pt. Reyes--Drakes Beach (DO NOT INCLUDE Horseshoe Pond or beach/estero beyond Horseshoe Pond),38.0271821,-122.9615507,2023-09-29,08:30 AM,eBird - Traveling Count,60,1,.2,,10
S158910391,Western Gull,Larus occidentalis,6528,2,US-CA,Monterey,L833754,"Asilomar SB--rocky shore only [Jewell to Asilomar, west of Sunset]",36.6230674,-121.9410557,2024-01-14,09:15 AM,eBird - Traveling Count,180,1,3.219,,10
S168328073,Western Gull,Larus occidentalis,6528,6,US-CA,San Francisco,L604022,Mission Creek (SF Co.),37.7735218,-122.3948193,2024-04-12,06:10 PM,eBird - Traveling Count,16,1,.676,,2
S152785006,Western Gull,Larus occidentalis,6528,50,US-CA,Sonoma,L578601,Doran Regional Park - entrance pond to jetty,38.3146057,-123.0438066,2023-10-21,01:17 PM,eBird - Traveling Count,60,1,63.477,,1
S152864598,Western Gull,Larus occidentalis,6528,30,US-CA,Sonoma,L895395,Gualala Point Regional Park,38.7588354,-123.5237503,2023-10-22,01:20 PM,eBird - Traveling Count,60,1,.805,,2
S279124856,Kelp Gull,Larus dominicanus,6533,20,CL-CO,Coquimbo,L985614,Coquimbo--Puerto,-29.9556689,-71.3350224,2025-10-12,11:21 AM,eBird - Casual Observation,,0,,,2
S281769575,Kelp Gull,Larus dominicanus,6533,2,CL-AI,Coyhaique,L13018785,Intersección Ruta X-439 y Ruta X-439,-45.2331908,-71.3915119,2025-10-23,03:58 PM,eBird - Traveling Count,45,1,24.14,,2
S278079391,Kelp Gull,Larus dominicanus,6533,2,CL-CO,La Serena,L3122565,Parque Jardín del Corazón (Kokoro No Niwa),-29.9037627,-71.2556934,2025-10-08,04:43 PM,eBird - Stationary Count,40,1,,,2
S282101604,Kelp Gull,Larus dominicanus,6533,2,CL-AI,Río Ibáñez,L7267924,RN Cerro Castillo--Camino Neozelandés,-46.0860311,-72.2361803,2025-10-30,02:59 PM,eBird - Traveling Count,400,1,24.14,,2
S272214703,Kelp Gull,Larus dominicanus,6533,40,PE-LIM,,L5827112,Refugio de Vida Silvestre Los Pantanos de Villa--Laguna Sur,-12.2186683,-76.984401,2025-08-18,11:20 AM,eBird - Traveling Count,40,1,.97,,2
S279944040,Kelp Gull (dominicanus),Larus dominicanus dominicanus,6534,30,CL-LL,Ancud,L571412,MN Islotes de Puñihuil,-41.9252706,-74.0392685,2025-10-17,03:29 PM,eBird - Traveling Count,50,1,.48,,2
S281769123,Kelp Gull (dominicanus),Larus dominicanus dominicanus,6534,4,CL-LL,Quellón,L11075915,Candelaria,-43.0682351,-73.5499843,2025-10-20,03:56 PM,eBird - Traveling Count,20,1,1.61,,2
S281769073,Kelp Gull (dominicanus),Larus dominicanus dominicanus,6534,5,CL-LL,Quellón,L774619,Oqueldad,-43.1010455,-73.5431671,2025-10-19,12:34 PM,eBird - Stationary Count,20,1,,,2
S152864598,American Herring Gull,Larus smithsonianus,6539,1,US-CA,Sonoma,L895395,Gualala Point Regional Park,38.7588354,-123.5237503,2023-10-22,01:20 PM,eBird - Traveling Count,60,1,.805,,2
S143280467,California Gull,Larus californicus,6591,X,US-CA,Mono,L25618554,Mono Lake,37.974234,-119.096658,2023-07-01,,eBird - Casual Observation,,0,,,1
S156126263,California Gull,Larus californicus,6591,50,US-CA,Santa Clara,L730351,Charleston Slough/Coast Casey Forebay,37.4359191,-122.098918,2023-12-10,02:58 PM,eBird - Traveling Count,96,1,1.593,,2
S152864598,California Gull,Larus californicus,6591,100,US-CA,Sonoma,L895395,Gualala Point Regional Park,38.7588354,-123.5237503,2023-10-22,01:20 PM,eBird - Traveling Count,60,1,.805,,2
S296081577,Glaucous-winged Gull,Larus glaucescens,6596,70,CA-BC,Metro Vancouver,L843052,Burnaby Lake--Piper Spit,49.2420768,-122.9354453,2026-01-24,01:24 PM,eBird - Traveling Count,100,1,4.51,,2
S159029330,Glaucous-winged Gull,Larus glaucescens,6596,1,US-CA,San Mateo,L109471,"Ano Nuevo SP--Visitors Center, Elephant Seals and trails",37.1174022,-122.3188162,2024-01-15,01:36 PM,eBird - Traveling Count,47,1,1.802,,2
S155071901,gull sp.,Larinae sp.,6619,3,US-CA,Glenn,L837268,Sacramento NWR--Auto Route & Visitor Center,39.4284385,-122.1564999,2023-11-23,10:44 AM,eBird - Traveling Count,83,1,7.91,,2
S296317350,gull sp.,Larinae sp.,6619,2,CA-BC,Metro Vancouver,L57666263,Home Neighborhood,49.2667424,-123.0549558,2026-01-25,03:26 PM,eBird - Traveling Count,37,1,1.77,,2
S291976245,gull sp.,Larinae sp.,6619,7,CA-BC,Metro Vancouver,L28950917,Vancouver--Sunset Beach Park,49.2794246,-123.1380916,2026-01-02,01:37 PM,eBird - Traveling Count,60,1,2.25,,2
S294413511,gull sp.,Larinae sp.,6619,X,CA-BC,Metro Vancouver,L196159,Vancouver--Trout Lake (John Hendry Park),49.255958,-123.062325,2026-01-15,04:08 PM,eBird - Traveling Count,30,1,.8,,2
S298148373,gull sp.,Larinae sp.,6619,X,CA-BC,Metro Vancouver,L196159,Vancouver--Trout Lake (John Hendry Park),49.255958,-123.062325,2026-02-04,04:21 PM,eBird - Traveling Count,30,1,1.29,,2
S190728383,gull sp.,Larinae sp.,6619,2,US-CA,Mono,L768937,Bridgeport Reservoir--boat ramp (Ramp Rd.),38.3096809,-119.2182684,2024-08-08,05:24 PM,eBird - Traveling Count,9,1,.29,,2
S158910391,gull sp.,Larinae sp.,6619,15,US-CA,Monterey,L833754,"Asilomar SB--rocky shore only [Jewell to Asilomar, west of Sunset]",36.6230674,-121.9410557,2024-01-14,09:15 AM,eBird - Traveling Count,180,1,3.219,,10
S159033499,gull sp.,Larinae sp.,6619,40,US-CA,Monterey,L802931,Elkhorn Slough--Estrada & North marsh and/or Kirby Park,36.8404781,-121.7424688,2024-01-15,10:00 AM,eBird - Traveling Count,20,1,.805,,2
S153282862,gull sp.,Larinae sp.,6619,4,US-CA,Napa,L9218882,Lake Berryessa--Putah Canyon CG,38.6288732,-122.2895713,2023-10-28,10:44 AM,eBird - Traveling Count,141,1,2.667,,1
S171141062,gull sp.,Larinae sp.,6619,1,US-FL,Palm Beach,L127414,John D. MacArthur Beach SP,26.8244216,-80.0442556,2024-04-30,10:41 AM,eBird - Traveling Count,37,1,1.4,,2
S279611704,gull sp.,Larinae sp.,6619,2,CL-LL,Puerto Varas,L774720,Petrohué,-41.1360032,-72.4002457,2025-10-15,04:20 PM,eBird - Traveling Count,210,1,11.27,,2
S159510808,gull sp.,Larinae sp.,6619,8,US-CA,San Francisco,L1085740,Golden Gate Park--Arboretum (San Francisco Botanical Garden),37.7675937,-122.4688053,2024-01-21,11:21 AM,eBird - Traveling Count,95,1,2.462,,2
S157663568,gull sp.,Larinae sp.,6619,10,US-CA,San Joaquin,L468580,Staten Island,38.2020281,-121.5043546,2023-12-31,11:33 AM,eBird - Traveling Count,95,1,14.001,,2
S159029330,gull sp.,Larinae sp.,6619,20,US-CA,San Mateo,L109471,"Ano Nuevo SP--Visitors Center, Elephant Seals and trails",37.1174022,-122.3188162,2024-01-15,01:36 PM,eBird - Traveling Count,47,1,1.802,,2
S172057555,gull sp.,Larinae sp.,6619,12,US-CA,San Mateo,L247966,Coyote Point County Park,37.5887536,-122.3221739,2024-05-04,05:34 PM,eBird - Stationary Count,30,1,,,1,,Three gulls eating dead shark
S172063951,gull sp.,Larinae sp.,6619,5,US-CA,San Mateo,L24921898,San Mateo,37.5772972,-122.3098907,2024-05-04,06:25 PM,eBird - Traveling Count,50,1,3.106,,1
S156126263,gull sp.,Larinae sp.,6619,100,US-CA,Santa Clara,L730351,Charleston Slough/Coast Casey Forebay,37.4359191,-122.098918,2023-12-10,02:58 PM,eBird - Traveling Count,96,1,1.593,,2
S258976802,gull sp.,Larinae sp.,6619,1,CA-SK,Saskatoon,L789092,Chief Whitecap Park,52.0744418,-106.7211646,2025-07-11,01:47 PM,eBird - Traveling Count,23,1,.97,,2
S155140508,gull sp.,Larinae sp.,6619,40,US-CA,Shasta,L707035,McArthur Rd.,41.0508514,-121.4430771,2023-11-24,12:00 PM,eBird - Casual Observation,,0,,,2
S152886532,gull sp.,Larinae sp.,6619,3,US-CA,Sonoma,L1764188,Bodega Bay--Gaffney Pt. - includes Marine Lab and residence entrances,38.3150602,-123.0578613,2023-10-22,04:02 PM,eBird - Traveling Count,10,1,.102,,2
S152785006,gull sp.,Larinae sp.,6619,100,US-CA,Sonoma,L578601,Doran Regional Park - entrance pond to jetty,38.3146057,-123.0438066,2023-10-21,01:17 PM,eBird - Traveling Count,60,1,63.477,,1
S152864598,gull sp.,Larinae sp.,6619,100,US-CA,Sonoma,L895395,Gualala Point Regional Park,38.7588354,-123.5237503,2023-10-22,01:20 PM,eBird - Traveling Count,60,1,.805,,2
S276086196,Black Skimmer,Rynchops niger,6622,3,BO-L,,L10094773,Madidi Jungle Ecolodge,-14.553154,-67.696909,2025-09-25,09:02 AM,eBird - Traveling Count,180,1,16.09,,3
S272214703,Black Skimmer (cinerascens),Rynchops niger cinerascens,6624,30,PE-LIM,,L5827112,Refugio de Vida Silvestre Los Pantanos de Villa--Laguna Sur,-12.2186683,-76.984401,2025-08-18,11:20 AM,eBird - Traveling Count,40,1,.97,,2
S276087426,Yellow-billed Tern,Sternula superciliaris,6704,1,BO-L,,L10094773,Madidi Jungle Ecolodge,-14.553154,-67.696909,2025-09-22,09:55 AM,eBird - Traveling Count,138,1,28.97,,3
S276087426,Large-billed Tern,Phaetusa simplex,6707,1,BO-L,,L10094773,Madidi Jungle Ecolodge,-14.553154,-67.696909,2025-09-22,09:55 AM,eBird - Traveling Count,138,1,28.97,,3
